ID,ESTACION,FECHA,HORA,LONGITUD,LATITUD,ALTITUD,PM10,PM2_5,NO2,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE,ANIO,MES
437738,SAN_MARTIN_DE_PORRES,2018-04-14,060000,-77.0845,-12.0089,56,59.81,26.8,46.1,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2018,4
386495,SAN_JUAN_DE_LURIGANCHO,2021-10-08,030000,-76.9992,-11.9816,240,NA,14.66,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,10
227378,SANTA_ANITA,2022-04-12,060000,-76.9714,-12.043,253,22.88,19.86,21.9,LIMA,LIMA,SANTA_ANITA,150137,20240430,2022,4
358792,SAN_JUAN_DE_LURIGANCHO,2018-08-10,200000,-76.9992,-11.9816,240,60.99,20.4,39.8,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2018,8
243239,SANTA_ANITA,2024-02-02,030000,-76.9714,-12.043,253,26.06,17.49,50.5,LIMA,LIMA,SANTA_ANITA,150137,20240430,2024,2
567184,CARABAYLLO,2023-09-20,200000,-77.0336,-11.9022,179,34.15,28.11,15.7,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,9
366884,SAN_JUAN_DE_LURIGANCHO,2019-07-14,000000,-76.9992,-11.9816,240,NA,15.98,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2019,7
146238,CAMPO_DE_MARTE,2022-05-09,100000,-77.0432,-12.0705,117,12.4,11.27,4.2,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,5
485902,SAN_MARTIN_DE_PORRES,2023-10-12,020000,-77.0845,-12.0089,56,28.67333,19.31667,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2023,10
183416,SANTA_ANITA,2017-04-06,120000,-76.9714,-12.043,253,151.2,54.8,39.7,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,4
119444,CAMPO_DE_MARTE,2019-04-19,000000,-77.0432,-12.0705,117,16.15,12.43,10.8,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,4
397690,SAN_JUAN_DE_LURIGANCHO,2023-01-17,140000,-76.9992,-11.9816,240,140.1,68.52,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2023,1
385191,SAN_JUAN_DE_LURIGANCHO,2021-08-14,190000,-76.9992,-11.9816,240,NA,16.55,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,8
131970,CAMPO_DE_MARTE,2020-09-21,220000,-77.0432,-12.0705,117,18.89,14.19,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2020,9
383132,SAN_JUAN_DE_LURIGANCHO,2021-05-21,000000,-76.9992,-11.9816,240,NA,28.73,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,5
438735,SAN_MARTIN_DE_PORRES,2018-05-25,190000,-77.0845,-12.0089,56,NA,18.4,33.7,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2018,5
261518,VILLA_MARIA_DEL_TRIUNFO,2016-11-03,180000,-76.92,-12.1664,272,134.98,20,11.8,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2016,11
105918,CAMPO_DE_MARTE,2017-10-02,100000,-77.0432,-12.0705,117,62.48,29.1,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2017,10
32397,SAN_BORJA,2018-09-12,010000,-77.0077,-12.1086,128,58.98,19.7,46.9,LIMA,LIMA,SAN_BORJA,150130,20240430,2018,9
353522,SAN_JUAN_DE_LURIGANCHO,2018-01-03,060000,-76.9992,-11.9816,240,NA,24.1,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2018,1
206545,SANTA_ANITA,2019-11-26,050000,-76.9714,-12.043,253,43.8,17.82,14.7,LIMA,LIMA,SANTA_ANITA,150137,20240430,2019,11
334404,SAN_JUAN_DE_LURIGANCHO,2015-10-29,160000,-76.9992,-11.9816,240,144.2,52.6,69.6,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2015,10
120167,CAMPO_DE_MARTE,2019-05-19,030000,-77.0432,-12.0705,117,29.82,23.22,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,5
122687,CAMPO_DE_MARTE,2019-09-01,030000,-77.0432,-12.0705,117,47.03,42.38,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,9
184192,SANTA_ANITA,2017-05-08,200000,-76.9714,-12.043,253,58.05,30.9,13.1,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,5
438659,SAN_MARTIN_DE_PORRES,2018-05-22,150000,-77.0845,-12.0089,56,NA,22.9,34.8,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2018,5
146408,CAMPO_DE_MARTE,2022-05-16,120000,-77.0432,-12.0705,117,22.21,20.08,20.8,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,5
313021,VILLA_MARIA_DEL_TRIUNFO,2022-09-19,170000,-76.92,-12.1664,272,14.5,20.61,8.2,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,9
81610,SAN_BORJA,2024-04-23,140000,-77.0077,-12.1086,128,107,31.28,7.6,LIMA,LIMA,SAN_BORJA,150130,20240430,2024,4
69146,SAN_BORJA,2022-11-21,060000,-77.0077,-12.1086,128,45.23,18.83,12.3,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,11
334550,SAN_JUAN_DE_LURIGANCHO,2015-11-04,180000,-76.9992,-11.9816,240,96.6,16.8,27.7,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2015,11
179540,SANTA_ANITA,2016-10-27,000000,-76.9714,-12.043,253,123,26.8,0.5,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,10
263866,VILLA_MARIA_DEL_TRIUNFO,2017-02-09,140000,-76.92,-12.1664,272,206.4,44.8,45.4,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2017,2
71228,SAN_BORJA,2023-02-16,000000,-77.0077,-12.1086,128,60.59,21.48,12.6,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,2
362433,SAN_JUAN_DE_LURIGANCHO,2019-01-09,130000,-76.9992,-11.9816,240,191.6,74.5,58.1,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2019,1
478168,SAN_MARTIN_DE_PORRES,2022-11-23,200000,-77.0845,-12.0089,56,30.45,11.44,35.2,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,11
67373,SAN_BORJA,2022-09-08,090000,-77.0077,-12.1086,128,109.4,22.1,7.9,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,9
124460,CAMPO_DE_MARTE,2019-11-14,000000,-77.0432,-12.0705,117,16.66,11.15,3.4,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,11
269800,VILLA_MARIA_DEL_TRIUNFO,2017-10-14,200000,-76.92,-12.1664,272,210,22.1,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2017,10
121029,CAMPO_DE_MARTE,2019-06-24,010000,-77.0432,-12.0705,117,29.78,26.36,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,6
338345,SAN_JUAN_DE_LURIGANCHO,2016-04-10,210000,-76.9992,-11.9816,240,52.07,19.9,15.7,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2016,4
563823,CARABAYLLO,2023-05-03,190000,-77.0336,-11.9022,179,40.85,28.94,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,5
72232,SAN_BORJA,2023-03-29,200000,-77.0077,-12.1086,128,45.33,14.74,11.9,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,3
268700,VILLA_MARIA_DEL_TRIUNFO,2017-08-30,000000,-76.92,-12.1664,272,186.3,15.2,14.9,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2017,8
20073,SAN_BORJA,2017-04-16,130000,-77.0077,-12.1086,128,NA,24.7,24.7,LIMA,LIMA,SAN_BORJA,150130,20240430,2017,4
337679,SAN_JUAN_DE_LURIGANCHO,2016-03-14,030000,-76.9992,-11.9816,240,45.36,19.1,19.8,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2016,3
31440,SAN_BORJA,2018-08-03,040000,-77.0077,-12.1086,128,NA,6.7,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2018,8
68138,SAN_BORJA,2022-10-10,060000,-77.0077,-12.1086,128,143.4,28.61,9,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,10
531975,CARABAYLLO,2019-09-14,190000,-77.0336,-11.9022,179,NA,22.02,27.9,LIMA,LIMA,CARABAYLLO,150106,20240430,2019,9
146726,CAMPO_DE_MARTE,2022-05-29,180000,-77.0432,-12.0705,117,26.67,15.82,9.5,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,5
566219,CARABAYLLO,2023-08-11,150000,-77.0336,-11.9022,179,21.3,18.63,11.5,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,8
13463,SAN_BORJA,2016-07-15,030000,-77.0077,-12.1086,128,63.08,18.1,23.8,LIMA,LIMA,SAN_BORJA,150130,20240430,2016,7
537305,CARABAYLLO,2020-04-23,210000,-77.0336,-11.9022,179,44.01,10.62,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2020,4
82905,CAMPO_DE_MARTE,2015-02-16,130000,-77.0432,-12.0705,117,32.04,12.1,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2015,2
255955,VILLA_MARIA_DEL_TRIUNFO,2016-03-16,230000,-76.92,-12.1664,272,138.82,24,24.3,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2016,3
493083,CARABAYLLO,2015-04-08,070000,-77.0336,-11.9022,179,82.3,17.5,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2015,4
175391,SANTA_ANITA,2016-05-07,030000,-76.9714,-12.043,253,89.9,42.4,7,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,5
11159,SAN_BORJA,2016-04-10,030000,-77.0077,-12.1086,128,38.56,10.5,19.8,LIMA,LIMA,SAN_BORJA,150130,20240430,2016,4
270727,VILLA_MARIA_DEL_TRIUNFO,2017-11-22,110000,-76.92,-12.1664,272,18.92,12.3,17.8,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2017,11
70887,SAN_BORJA,2023-02-01,190000,-77.0077,-12.1086,128,38.91,13.3,11.6,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,2
377136,SAN_JUAN_DE_LURIGANCHO,2020-09-13,040000,-76.9992,-11.9816,240,NA,24.32,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2020,9
206258,SANTA_ANITA,2019-11-14,060000,-76.9714,-12.043,253,51.1,14.68,11.6,LIMA,LIMA,SANTA_ANITA,150137,20240430,2019,11
319725,VILLA_MARIA_DEL_TRIUNFO,2023-06-26,010000,-76.92,-12.1664,272,23.09,15.66,11.5,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,6
92687,CAMPO_DE_MARTE,2016-03-30,030000,-77.0432,-12.0705,117,27.22,4.7,13.9,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,3
495399,CARABAYLLO,2015-07-13,190000,-77.0336,-11.9022,179,77.29,13.6,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2015,7
539147,CARABAYLLO,2020-07-09,150000,-77.0336,-11.9022,179,51.11,14.09,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2020,7
488511,SAN_MARTIN_DE_PORRES,2024-01-28,190000,-77.0845,-12.0089,56,25.70167,11.25833,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2024,1
306775,VILLA_MARIA_DEL_TRIUNFO,2022-01-02,110000,-76.92,-12.1664,272,61.32,41.31,8.7,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,1
47073,SAN_BORJA,2020-05-15,130000,-77.0077,-12.1086,128,51.93,18.27,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2020,5
377686,SAN_JUAN_DE_LURIGANCHO,2020-10-06,020000,-76.9992,-11.9816,240,NA,11.78,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2020,10
322648,VILLA_MARIA_DEL_TRIUNFO,2023-10-25,200000,-76.92,-12.1664,272,15.57,11.07,7.7,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,10
187588,SANTA_ANITA,2017-09-27,080000,-76.9714,-12.043,253,NA,46.9,30.2,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,9
37460,SAN_BORJA,2019-04-11,000000,-77.0077,-12.1086,128,65.93,15.43,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2019,4
340908,SAN_JUAN_DE_LURIGANCHO,2016-07-26,160000,-76.9992,-11.9816,240,99.1,40.5,40.6,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2016,7
96933,CAMPO_DE_MARTE,2016-09-23,010000,-77.0432,-12.0705,117,48.29,21.4,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,9
151109,CAMPO_DE_MARTE,2022-11-28,090000,-77.0432,-12.0705,117,19.37,18.09,7.9,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,11
424998,SAN_MARTIN_DE_PORRES,2016-10-30,100000,-77.0845,-12.0089,56,12.15,8.4,15.2,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,10
7378,SAN_BORJA,2015-11-04,140000,-77.0077,-12.1086,128,84.03,58.4,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2015,11
523193,CARABAYLLO,2018-09-13,210000,-77.0336,-11.9022,179,75.07,20.4,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2018,9
429625,SAN_MARTIN_DE_PORRES,2017-05-11,050000,-77.0845,-12.0089,56,45.32,13.1,12.9,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,5
132160,CAMPO_DE_MARTE,2020-09-29,200000,-77.0432,-12.0705,117,21.32,15.26,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2020,9
21839,SAN_BORJA,2017-06-29,030000,-77.0077,-12.1086,128,44.61,13.2,29,LIMA,LIMA,SAN_BORJA,150130,20240430,2017,6
488126,SAN_MARTIN_DE_PORRES,2024-01-12,180000,-77.0845,-12.0089,56,61.72666,28.81333,21.4,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2024,1
130611,CAMPO_DE_MARTE,2020-07-27,070000,-77.0432,-12.0705,117,13.23,11.87,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2020,7
7308,SAN_BORJA,2015-11-01,160000,-77.0077,-12.1086,128,31.15,7.6,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2015,11
499691,CARABAYLLO,2016-01-08,150000,-77.0336,-11.9022,179,29.94,8.5,8.6,LIMA,LIMA,CARABAYLLO,150106,20240430,2016,1
494052,CARABAYLLO,2015-05-18,160000,-77.0336,-11.9022,179,147.72,35.6,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2015,5
524813,CARABAYLLO,2018-11-20,090000,-77.0336,-11.9022,179,45.41,15.4,3.1,LIMA,LIMA,CARABAYLLO,150106,20240430,2018,11
76672,SAN_BORJA,2023-09-30,200000,-77.0077,-12.1086,128,29.23,9.91,12.7,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,9
360231,SAN_JUAN_DE_LURIGANCHO,2018-10-09,190000,-76.9992,-11.9816,240,53.93,15.1,23.3,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2018,10
71926,SAN_BORJA,2023-03-17,020000,-77.0077,-12.1086,128,35.37,10.17,17.7,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,3
270226,VILLA_MARIA_DEL_TRIUNFO,2017-11-01,140000,-76.92,-12.1664,272,109.9,25.1,39.8,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2017,11
497275,CARABAYLLO,2015-09-29,230000,-77.0336,-11.9022,179,75.99,11.8,30.4,LIMA,LIMA,CARABAYLLO,150106,20240430,2015,9
17733,SAN_BORJA,2017-01-09,010000,-77.0077,-12.1086,128,46.57,10.6,18.1,LIMA,LIMA,SAN_BORJA,150130,20240430,2017,1
390983,SAN_JUAN_DE_LURIGANCHO,2022-04-13,030000,-76.9992,-11.9816,240,27.86,21.01,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2022,4
75750,SAN_BORJA,2023-08-23,100000,-77.0077,-12.1086,128,11.77,5.43,2.9,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,8
425083,SAN_MARTIN_DE_PORRES,2016-11-02,230000,-77.0845,-12.0089,56,30.77,15.7,22,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,11
570170,CARABAYLLO,2024-01-23,060000,-77.0336,-11.9022,179,46.78,30.19,32,LIMA,LIMA,CARABAYLLO,150106,20240430,2024,1
564711,CARABAYLLO,2023-06-09,190000,-77.0336,-11.9022,179,17.14,16.66,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,6
308571,VILLA_MARIA_DEL_TRIUNFO,2022-03-18,070000,-76.92,-12.1664,272,19.81,18.48,10.8,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,3
347291,SAN_JUAN_DE_LURIGANCHO,2017-04-18,150000,-76.9992,-11.9816,240,135.8,40.3,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2017,4
345097,SAN_JUAN_DE_LURIGANCHO,2017-01-17,050000,-76.9992,-11.9816,240,65.17,22.4,22.5,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2017,1
264431,VILLA_MARIA_DEL_TRIUNFO,2017-03-05,030000,-76.92,-12.1664,272,159.2,25.8,14.4,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2017,3
553943,CARABAYLLO,2022-03-18,030000,-77.0336,-11.9022,179,27.98,23.12,17.8,LIMA,LIMA,CARABAYLLO,150106,20240430,2022,3
68572,SAN_BORJA,2022-10-28,080000,-77.0077,-12.1086,128,56.33,22.14,11.4,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,10
227804,SANTA_ANITA,2022-04-30,000000,-76.9714,-12.043,253,134.4,41.05,40.5,LIMA,LIMA,SANTA_ANITA,150137,20240430,2022,4
121861,CAMPO_DE_MARTE,2019-07-28,170000,-77.0432,-12.0705,117,37.3,34.6,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,7
469964,SAN_MARTIN_DE_PORRES,2021-12-17,000000,-77.0845,-12.0089,56,27.26,18.58,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2021,12
504946,CARABAYLLO,2016-08-14,140000,-77.0336,-11.9022,179,NA,12.5,6,LIMA,LIMA,CARABAYLLO,150106,20240430,2016,8
122094,CAMPO_DE_MARTE,2019-08-07,100000,-77.0432,-12.0705,117,6.51,6.43,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,8
558779,CARABAYLLO,2022-10-05,150000,-77.0336,-11.9022,179,64.78,43.45,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2022,10
186909,SANTA_ANITA,2017-08-30,010000,-76.9714,-12.043,253,73.38,43,50,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,8
562071,CARABAYLLO,2023-02-19,190000,-77.0336,-11.9022,179,76.91,21.07,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,2
100513,CAMPO_DE_MARTE,2017-02-19,050000,-77.0432,-12.0705,117,19.22,7,17.4,LIMA,LIMA,JESUS_MARIA,150113,20240430,2017,2
70460,SAN_BORJA,2023-01-15,000000,-77.0077,-12.1086,128,37.5,14.76,18.63,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,1
489173,SAN_MARTIN_DE_PORRES,2024-02-25,090000,-77.0845,-12.0089,56,8.01,5.72,39.2,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2024,2
264541,VILLA_MARIA_DEL_TRIUNFO,2017-03-09,170000,-76.92,-12.1664,272,191.7,48.1,8.8,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2017,3
179024,SANTA_ANITA,2016-10-05,120000,-76.9714,-12.043,253,50.47,14.6,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,10
495138,CARABAYLLO,2015-07-02,220000,-77.0336,-11.9022,179,83.58,12.8,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2015,7
37224,SAN_BORJA,2019-04-01,040000,-77.0077,-12.1086,128,38.48,6.6,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2019,4
425553,SAN_MARTIN_DE_PORRES,2016-11-22,130000,-77.0845,-12.0089,56,41.13,17.6,26.2,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,11
244765,SANTA_ANITA,2024-04-05,170000,-76.9714,-12.043,253,25.08,18.29,55.9,LIMA,LIMA,SANTA_ANITA,150137,20240430,2024,4
316361,VILLA_MARIA_DEL_TRIUNFO,2023-02-05,210000,-76.92,-12.1664,272,30.88,11.12,4.2,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,2
428812,SAN_MARTIN_DE_PORRES,2017-04-07,080000,-77.0845,-12.0089,56,53.91,32.7,18.5,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,4
447575,SAN_MARTIN_DE_PORRES,2019-05-29,030000,-77.0845,-12.0089,56,NA,12.88,96.2,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2019,5
405976,SAN_JUAN_DE_LURIGANCHO,2023-12-28,200000,-76.9992,-11.9816,240,36.80166,14.59,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2023,12
66935,SAN_BORJA,2022-08-21,030000,-77.0077,-12.1086,128,106.1,25.8,20.5,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,8
229194,SANTA_ANITA,2022-06-26,220000,-76.9714,-12.043,253,49.07,35.77,35.2,LIMA,LIMA,SANTA_ANITA,150137,20240430,2022,6
36522,SAN_BORJA,2019-03-02,220000,-77.0077,-12.1086,128,149.5,14.6,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2019,3
405962,SAN_JUAN_DE_LURIGANCHO,2023-12-28,060000,-76.9992,-11.9816,240,33.97,22.65333,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2023,12
32850,SAN_BORJA,2018-09-30,220000,-77.0077,-12.1086,128,57.52,16.7,15.6,LIMA,LIMA,SAN_BORJA,150130,20240430,2018,9
30771,SAN_BORJA,2018-07-06,070000,-77.0077,-12.1086,128,NA,8.7,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2018,7
228087,SANTA_ANITA,2022-05-11,190000,-76.9714,-12.043,253,69.23,40.41,52.2,LIMA,LIMA,SANTA_ANITA,150137,20240430,2022,5
143280,CAMPO_DE_MARTE,2022-01-06,040000,-77.0432,-12.0705,117,10.8,9.59,10.9,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,1
477810,SAN_MARTIN_DE_PORRES,2022-11-08,220000,-77.0845,-12.0089,56,22.24,10.42,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,11
383040,SAN_JUAN_DE_LURIGANCHO,2021-05-17,040000,-76.9992,-11.9816,240,NA,31.57,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,5
327605,SAN_JUAN_DE_LURIGANCHO,2015-01-19,090000,-76.9992,-11.9816,240,20.24,10.9,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2015,1
48008,SAN_BORJA,2020-06-23,120000,-77.0077,-12.1086,128,68.69,19.07,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2020,6
235543,SANTA_ANITA,2023-03-18,110000,-76.9714,-12.043,253,38.97,26.23,9.6,LIMA,LIMA,SANTA_ANITA,150137,20240430,2023,3
70646,SAN_BORJA,2023-01-22,180000,-77.0077,-12.1086,128,29.2,14.8,7.04,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,1
105032,CAMPO_DE_MARTE,2017-08-26,120000,-77.0432,-12.0705,117,27.86,4.8,4.6,LIMA,LIMA,JESUS_MARIA,150113,20240430,2017,8
175913,SANTA_ANITA,2016-05-28,210000,-76.9714,-12.043,253,62.66,36.8,2,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,5
480555,SAN_MARTIN_DE_PORRES,2023-03-03,070000,-77.0845,-12.0089,56,20.1,15.06,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2023,3
319416,VILLA_MARIA_DEL_TRIUNFO,2023-06-13,040000,-76.92,-12.1664,272,27.23,18.19,11.3,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,6
481602,SAN_MARTIN_DE_PORRES,2023-04-15,220000,-77.0845,-12.0089,56,26.27,15.51,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2023,4
555099,CARABAYLLO,2022-05-05,070000,-77.0336,-11.9022,179,35.48,23.92,18.4,LIMA,LIMA,CARABAYLLO,150106,20240430,2022,5
388178,SAN_JUAN_DE_LURIGANCHO,2021-12-17,060000,-76.9992,-11.9816,240,76.36,50.97,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,12
172951,SANTA_ANITA,2016-01-26,110000,-76.9714,-12.043,253,102,36.5,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,1
562359,CARABAYLLO,2023-03-03,190000,-77.0336,-11.9022,179,79.08,21.81,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,3
89033,CAMPO_DE_MARTE,2015-10-29,210000,-77.0432,-12.0705,117,33.75,19.9,8.8,LIMA,LIMA,JESUS_MARIA,150113,20240430,2015,10
146847,CAMPO_DE_MARTE,2022-06-03,190000,-77.0432,-12.0705,117,78.61,55.69,40.9,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,6
419535,SAN_MARTIN_DE_PORRES,2016-03-16,190000,-77.0845,-12.0089,56,41.73,8.1,7.4,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,3
424926,SAN_MARTIN_DE_PORRES,2016-10-27,100000,-77.0845,-12.0089,56,20.35,8.8,14.7,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,10
287629,VILLA_MARIA_DEL_TRIUNFO,2019-10-27,170000,-76.92,-12.1664,272,NA,32.49,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2019,10
242094,SANTA_ANITA,2023-12-16,100000,-76.9714,-12.043,253,31.73,24.93,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2023,12
124702,CAMPO_DE_MARTE,2019-11-24,020000,-77.0432,-12.0705,117,18.93,14.4,0.4,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,11
273367,VILLA_MARIA_DEL_TRIUNFO,2018-03-12,110000,-76.92,-12.1664,272,176.1,20.6,19.1,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2018,3
